RD,MURDER,MANSLTR,FORCED_RAPE,ROBBERY,AGGRAV_ASSAULT,BURGLARY_RES,BURGLARY_COM,AUTO_BURG,GRAND_THEFT,PETTY_THEFT,BIKE_THEFT,AUTO_THEFT,ARSON,TOTAL_PART1,TOTAL_PART2,GRAND_TOTAL
333,0,0,0,1,0,1,1,0,2,2,0,0,0,7,1,8
334,0,0,0,2,0,0,0,0,0,1,0,1,0,4,1,5
335,0,0,0,0,0,0,1,1,0,1,0,0,0,3,3,6
336,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6,7
341,0,0,0,0,0,7,0,2,2,4,0,1,0,16,6,22
342,0,0,0,3,0,0,0,0,4,2,1,2,1,13,13,26
343,0,0,0,1,0,3,0,1,1,1,0,0,0,7,10,17
351,0,0,0,0,0,7,0,6,2,1,1,2,0,19,3,22
352,0,0,0,0,1,3,0,2,0,2,2,2,0,12,2,14
353,0,0,0,0,0,1,0,0,0,1,1,3,0,6,3,9
354,0,0,0,0,0,1,0,1,0,2,0,0,0,4,1,5
361,0,0,1,3,1,1,0,0,1,1,1,1,0,10,7,17
362,0,0,1,1,1,0,1,4,1,0,0,1,0,10,4,14
371,0,0,0,0,0,0,0,2,0,0,0,0,0,2,5,7
372,0,0,0,1,1,2,0,2,0,1,0,2,0,9,2,11
373,0,0,0,0,2,0,0,0,0,0,0,1,1,4,6,10
374,0,0,0,0,3,1,0,1,0,0,0,1,0,6,6,12
381,0,0,0,0,0,-1,0,1,0,2,0,1,0,3,5,8
382,0,0,0,1,0,0,0,0,0,1,0,1,0,3,2,5
383,0,0,0,0,2,1,0,0,0,0,0,1,0,4,6,10
384,0,0,0,1,1,1,0,0,0,0,0,0,0,3,5,8
392,0,0,0,2,1,0,0,0,1,0,0,0,0,4,4,8
393,0,0,0,0,0,0,0,0,3,3,1,1,0,8,2,10
401,0,0,0,0,0,1,0,0,1,2,0,0,0,4,0,4
402,0,0,0,0,0,2,0,0,0,1,0,1,0,4,3,7
403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
411,0,0,0,0,0,0,1,0,1,1,0,0,0,3,5,8
412,0,0,0,0,0,1,0,0,2,1,0,1,0,5,2,7
413,0,0,0,0,0,1,0,1,0,0,0,3,0,5,2,7
414,0,0,0,0,0,0,1,1,1,2,2,0,0,7,4,11
415,0,0,0,0,0,1,2,4,1,0,0,2,0,10,2,12
421,0,0,0,2,1,0,0,0,0,2,0,1,0,6,2,8
422,0,0,0,2,1,1,0,2,0,0,1,1,0,8,1,9
423,0,0,0,0,1,0,0,2,0,0,0,2,0,5,5,10
431,0,0,0,0,0,1,0,1,1,0,0,0,0,3,2,5
432,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
434,0,0,0,0,0,0,0,3,1,0,1,3,0,8,0,8
441,0,0,0,0,0,0,0,1,0,1,2,0,0,4,2,6
442,0,0,0,0,0,0,0,3,0,0,0,2,0,5,1,6
451,1,0,0,0,1,0,0,1,0,0,1,0,0,4,5,9
452,0,0,0,0,0,1,0,2,0,0,1,0,0,4,1,5
453,0,0,0,2,0,0,0,5,0,0,1,0,0,8,2,10
454,0,0,0,0,0,2,0,2,0,1,0,0,1,6,11,17
461,0,0,0,0,0,0,1,2,0,1,0,1,0,5,2,7
462,0,0,0,0,0,0,0,0,1,1,0,0,0,2,3,5
463,0,0,0,1,0,1,0,2,0,0,0,0,0,4,5,9
464,0,0,0,0,2,1,0,3,1,1,0,3,0,11,11,22
470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
473,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,4
474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,0,0,0,0,0,0,0,0,0,1,0,2,0,3,0,3
482,0,0,0,0,1,0,0,0,0,1,0,1,0,3,3,6
483,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,3
491,0,0,0,0,0,2,0,1,0,0,0,1,0,4,1,5
493,0,0,0,0,0,1,0,3,1,1,0,0,0,6,1,7
