RD,MURDER,MANSLTR,FORCED_RAPE,ROBBERY,AGGRAV_ASSAULT,BURGLARY_RES,BURGLARY_COM,AUTO_BURG,GRAND_THEFT,PETTY_THEFT,BIKE_THEFT,AUTO_THEFT,ARSON,TOTAL_PART1,TOTAL_PART2,GRAND_TOTAL
474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,0,0,0,0,0,0,3,1,2,1,1,2,0,10,3,13
482,0,0,0,0,0,1,0,0,1,1,0,0,0,3,4,7
483,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
491,0,0,0,1,0,2,0,3,0,2,0,0,0,8,1,9
493,0,0,0,0,1,1,0,0,0,0,0,2,0,4,1,5
501,0,0,0,5,1,3,2,0,0,4,0,0,0,15,8,23
502,0,0,0,0,1,0,0,0,0,0,0,0,0,1,9,10
503,0,0,0,0,0,0,0,0,0,3,0,1,0,4,1,5
511,0,0,0,0,0,2,0,0,0,0,0,1,0,3,6,9
512,0,0,0,1,0,2,1,3,0,2,0,0,0,9,7,16
521,0,0,0,1,1,2,2,1,0,0,0,4,0,11,8,19
522,0,0,0,0,0,4,0,0,0,1,0,3,0,8,1,9
523,0,0,0,0,3,0,0,0,0,0,0,1,0,4,3,7
524,0,0,0,1,0,0,1,0,0,1,0,3,0,6,6,12
531,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,3
532,0,0,0,0,0,3,1,2,0,2,2,0,0,10,9,19
533,0,0,0,0,0,4,0,1,0,1,2,0,0,8,5,13
534,0,0,1,0,1,1,0,1,0,0,0,0,0,4,2,6
541,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,3
542,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2
543,0,0,0,1,1,0,0,2,1,0,0,0,0,5,3,8
544,0,0,0,0,0,0,0,2,0,0,0,2,0,4,0,4
545,0,0,0,1,0,2,1,1,0,0,0,1,0,6,2,8
546,0,0,0,0,0,1,0,0,0,2,0,1,0,4,6,10
551,0,0,0,0,0,0,0,6,1,0,0,0,0,7,0,7
552,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
553,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
554,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,4
561,0,0,0,0,0,0,0,1,0,0,2,1,0,4,4,8
562,0,0,0,1,1,2,2,0,1,0,0,0,0,7,7,14
563,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
571,0,0,0,0,0,1,0,1,0,1,0,1,0,4,11,15
572,0,0,0,0,1,1,0,0,2,1,0,1,0,6,7,13
581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
582,0,0,0,1,0,0,0,2,0,0,1,1,0,5,3,8
583,0,0,0,0,2,0,1,0,0,0,1,0,0,4,6,10
584,0,0,0,0,0,3,0,4,0,1,0,0,0,8,1,9
591,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,2
592,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,3
593,0,0,0,0,0,0,0,1,0,2,0,0,0,3,2,5
595,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,2
596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
602,0,0,0,0,1,0,0,4,0,0,0,0,0,5,5,10
603,0,0,1,0,0,0,0,0,0,2,0,0,1,4,11,15
604,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,4
610,0,0,0,0,0,0,0,0,2,1,0,0,0,3,1,4
621,0,0,0,0,0,2,0,0,0,0,0,0,0,2,3,5
622,0,0,0,0,0,4,0,4,0,1,0,0,0,9,5,14
623,0,0,0,0,0,1,0,0,0,3,0,1,0,5,1,6
624,0,0,0,0,0,0,0,0,1,2,0,0,0,3,0,3
625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
631,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,3
632,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2
633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
634,0,0,0,0,0,1,2,2,0,5,0,0,0,10,2,12
635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
641,0,0,0,0,0,1,0,1,0,1,0,0,0,3,1,4
642,0,0,0,0,0,2,0,2,0,0,0,0,0,4,2,6
643,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,2,2
644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8
645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
646,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,3
651,0,0,0,0,0,0,0,2,0,3,0,0,0,5,1,6
652,0,0,0,0,0,0,0,1,0,1,1,1,0,4,0,4
653,0,0,0,0,0,0,0,3,0,5,1,0,0,9,4,13
654,0,0,0,0,0,1,0,0,1,3,0,0,0,5,6,11
655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
661,0,0,0,0,0,0,0,1,0,3,0,0,0,4,0,4
662,0,0,0,0,0,0,2,1,1,0,0,0,0,4,4,8
663,0,0,0,0,0,1,0,0,0,1,0,0,0,2,1,3
664,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2
665,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,2
671,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,2
672,0,0,0,0,0,1,0,0,1,0,0,3,0,5,3,8
674,0,0,0,0,0,0,0,0,0,0,0,01,0,01,01,02
675,0,0,0,0,0,0,0,0,01,02,01,04,0,08,01,09
676,0,0,0,0,0,0,0,0,0,01,0,0,0,01,02,03
681,0,0,0,0,0,0,0,03,0,0,0,0,0,03,00,03
682,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
683,0,0,0,0,0,0,0,0,0,0,0,0,0,00,03,03
684,0,0,0,0,0,0,0,0,0,01,0,0,0,01,00,01
685,0,0,0,0,01,0,0,01,02,0,0,0,0,04,02,06
686,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
687,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
688,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
689,0,0,0,0,0,0,0,0,0,0,0,0,0,00,01,01
691,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
692,0,0,0,0,01,01,0,01,01,01,01,0,0,06,02,08
693,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
694,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
695,0,0,0,0,0,0,01,01,01,07,0,07,0,017,03,020
800,0,0,01,0,01,0,0,0,0,01,0,01,01,05,011,016
801,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
821,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
822,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
823,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
824,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
825,0,0,0,0,0,0,0,0,0,0,0,0,0,00,01,01
962,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
Unk,0,0,0,0,0,0,0,0,0,0,0,0,0,00,01,01
