RD,MURDER,MANSLTR,FORCED_RAPE,ROBBERY,AGGRAV_ASSAULT,BURGLARY_RES,BURGLARY_COM,AUTO_BURG,GRAND_THEFT,PETTY_THEFT,BIKE_THEFT,AUTO_THEFT,ARSON,TOTAL_PART1,TOTAL_PART2,GRAND_TOTAL
391,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2
392,0,0,0,0,0,0,0,0,1,1,0,0,0,2,4,6
393,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,2
401,0,0,0,0,0,1,0,0,0,2,0,0,0,3,0,3
402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
411,0,0,0,0,1,0,0,0,0,1,0,2,0,4,6,10
412,0,0,0,0,0,0,0,0,1,1,0,0,0,2,4,6
413,0,0,0,1,0,0,0,0,1,0,0,1,0,3,0,3
414,0,0,1,0,0,0,0,3,0,2,0,2,0,8,3,11
415,0,0,0,0,0,1,1,0,0,1,0,0,0,3,1,4
421,0,0,0,1,4,3,0,3,0,3,0,1,0,15,5,20
422,0,0,0,4,2,1,0,0,2,2,0,3,0,14,2,16
423,0,0,0,2,1,1,0,1,0,1,0,0,0,6,2,8
431,0,0,0,0,0,1,0,1,1,1,3,0,0,7,2,9
432,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2,4
433,0,0,0,0,0,2,0,1,0,1,0,0,1,5,2,7
434,0,0,0,0,0,1,0,0,0,2,0,0,0,3,2,5
441,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,3
442,0,0,0,1,1,1,0,3,0,0,0,0,0,6,5,11
451,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,3
452,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,4
453,0,0,0,1,1,0,0,0,0,2,0,0,0,4,5,9
454,0,0,1,0,2,3,0,0,0,1,1,0,0,8,5,13
461,0,0,0,0,0,1,0,1,1,1,0,1,0,5,2,7
462,0,0,0,0,1,1,1,0,0,3,1,0,0,7,7,14
463,0,0,0,0,1,0,0,1,0,2,0,2,0,6,4,10
464,0,0,1,0,0,1,0,1,1,0,0,1,0,5,8,13
470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
471,0,0,0,0,0,0,0,1,0,0,0,5,0,6,3,9
472,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,3
473,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2
474,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
481,0,0,0,1,0,0,1,0,0,3,0,8,0,13,2,15
482,0,0,0,3,0,1,0,0,0,0,0,0,0,4,1,5
483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
492,0,0,0,0,0,0,0,3,0,3,0,1,0,7,3,10
493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
501,0,0,0,0,1,1,0,1,4,4,1,1,0,13,3,16
502,0,0,0,0,1,0,0,1,1,2,0,0,0,5,10,15
503,0,0,0,0,0,0,0,1,1,0,0,1,0,3,2,5
