RD,MURDER,MANSLTR,FORCED_RAPE,ROBBERY,AGGRAV_ASSAULT,BURGLARY_RES,BURGLARY_COM,AUTO_BURG,GRAND_THEFT,PETTY_THEFT,BIKE_THEFT,AUTO_THEFT,ARSON,TOTAL_PART1,TOTAL_PART2,GRAND_TOTAL
335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
336,0,0,0,0,0,0,1,1,0,2,0,0,0,4,7,11
341,0,0,0,1,0,1,0,2,0,1,0,3,0,8,9,17
342,0,0,0,2,1,0,0,5,1,1,0,4,0,14,5,19
343,0,0,0,2,0,4,0,1,0,0,0,2,0,9,10,19
351,0,0,0,1,1,2,1,1,1,2,3,3,0,15,11,26
352,0,0,0,1,1,1,1,1,0,2,0,3,0,10,5,15
353,0,0,0,0,0,1,0,0,1,0,1,3,0,6,2,8
354,0,0,0,0,1,0,0,1,0,0,1,0,0,3,6,9
361,0,0,0,0,2,1,0,1,3,1,0,0,0,8,9,17
362,0,0,0,0,1,1,0,0,0,1,0,0,0,3,7,10
371,0,0,0,2,0,2,0,0,0,1,0,1,1,7,5,12
372,0,0,0,0,3,1,0,0,0,1,0,2,0,7,9,16
373,0,0,0,0,1,1,0,0,0,1,1,3,0,7,3,10
374,0,0,0,0,2,1,0,2,1,0,1,2,0,9,7,16
381,0,0,0,0,0,1,0,1,2,2,0,3,0,9,5,14
382,0,0,0,1,1,0,0,1,0,2,1,3,0,9,1,10
383,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,3
384,0,0,0,3,4,1,0,0,0,0,0,1,0,9,1,10
392,0,0,0,1,1,1,0,0,0,1,1,0,0,5,2,7
393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,0,0,0,0,0,1,0,1,0,2,0,0,0,4,2,6
402,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,2
403,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
411,0,0,0,1,0,0,0,0,0,1,0,0,0,2,5,7
412,0,0,0,0,3,0,0,0,0,1,0,0,0,4,0,4
413,0,0,0,1,0,0,0,1,0,6,0,0,0,8,4,12
414,0,0,0,1,1,0,0,1,0,1,0,2,0,6,3,9
415,0,0,0,0,0,0,0,3,0,3,0,1,0,7,1,8
421,0,0,0,0,0,0,0,0,0,1,1,2,0,4,3,7
422,0,0,0,1,9,1,0,2,0,1,1,2,0,17,8,25
423,0,0,0,1,2,4,1,0,0,3,0,1,0,12,7,19
431,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2
432,0,0,0,0,1,1,0,0,0,2,0,0,0,4,5,9
433,0,0,0,0,0,3,0,0,0,1,2,1,0,7,6,13
434,0,0,0,0,0,2,0,0,0,0,4,1,0,7,0,7
441,0,0,0,0,0,2,0,1,0,0,1,1,0,5,0,5
442,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,3
451,0,0,0,0,2,1,0,1,0,2,0,0,0,6,11,17
452,0,0,0,1,1,2,0,1,0,0,0,0,0,5,0,5
453,0,0,0,0,0,1,0,0,0,1,1,0,0,3,3,6
454,0,0,0,1,1,1,1,0,0,0,0,1,0,5,9,14
461,0,0,0,1,0,0,0,0,0,0,0,1,0,2,3,5
462,0,0,0,1,0,0,0,1,0,1,0,1,0,4,5,9
463,0,0,0,1,1,0,0,2,0,0,0,0,0,4,5,9
464,0,0,0,0,1,1,0,1,0,1,1,2,0,7,10,17
470,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,2
471,0,0,0,0,0,0,0,0,0,1,0,19,0,20,2,22
472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,0,0,0,0,0,0,2,0,0,2,0,4,0,8,3,11
482,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,3
483,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2
491,0,0,0,0,1,1,0,0,0,0,2,0,0,4,1,5
493,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,4
501,0,0,0,0,0,5,3,1,0,4,2,0,0,15,11,26
502,0,0,0,0,1,2,0,0,0,2,0,0,0,5,1,6
503,0,0,0,0,0,1,0,1,1,1,2,1,0,7,4,11
