RD,MURDER,MANSLTR,FORCED_RAPE,ROBBERY,AGGRAV_ASSAULT,BURGLARY_RES,BURGLARY_COM,AUTO_BURG,GRAND_THEFT,PETTY_THEFT,BIKE_THEFT,AUTO_THEFT,ARSON,TOTAL_PART1,TOTAL_PART2,GRAND_TOTAL
554,0,0,0,0,0,1,0,0,1,0,0,1,0,3,4,7
561,0,0,0,0,0,0,0,1,0,0,0,3,0,4,1,5
562,0,0,0,0,0,1,0,2,0,1,1,0,0,5,5,10
563,0,0,0,0,0,3,0,0,0,1,0,0,0,4,5,9
571,0,0,0,0,0,3,0,6,0,5,2,3,0,19,5,24
572,0,0,0,0,0,1,0,8,1,2,0,0,0,12,3,15
581,0,0,0,0,1,3,0,2,0,0,0,0,0,6,1,7
582,0,0,0,0,0,4,0,1,0,1,3,2,0,11,2,13
583,0,0,0,0,0,3,0,4,2,4,0,2,0,15,3,18
584,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,3
591,0,0,0,1,0,1,0,1,0,1,1,1,0,6,3,9
592,0,0,0,0,0,1,0,2,1,0,0,0,0,4,0,4
594,0,0,0,0,0,1,0,0,0,2,1,0,0,4,3,7
595,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
596,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,3
601,0,0,1,0,0,1,0,0,1,0,0,1,0,4,3,7
602,0,0,0,1,1,0,0,4,1,2,1,3,0,13,7,20
603,0,0,0,0,0,1,1,1,1,0,0,0,0,4,3,7
604,0,0,0,0,0,4,1,0,0,0,2,2,0,9,2,11
610,0,0,0,0,0,0,0,1,0,1,0,0,0,2,3,5
621,0,0,0,0,0,1,0,3,0,3,0,1,0,8,1,9
622,0,0,0,1,0,1,1,0,3,1,0,0,0,7,6,13
623,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,3
624,0,0,0,0,1,0,0,4,0,0,0,0,0,5,3,8
625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
631,0,0,0,0,0,0,0,2,0,0,0,0,0,2,4,6
632,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,1,0
633,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2
634,0,0,0,2,0,0,1,0,0,2,0,0,0,5,1,6
635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
641,0,0,0,0,0,1,0,0,1,0,0,1,0,3,3,6
642,0,0,0,0,0,1,0,0,1,0,0,0,0,2,1,3
643,0,0,0,0,0,1,0,1,1,1,0,0,0,4,0,4
644,0,0,0,0,0,1,1,1,2,2,0,0,0,7,5,12
645,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,2
646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
651,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1,3
652,0,0,0,0,0,4,0,0,0,0,0,1,0,5,4,9
653,0,0,0,0,0,2,2,0,1,3,0,2,0,10,1,11
654,0,0,0,0,0,2,0,0,1,3,0,2,0,8,0,8
655,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2
661,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,2
662,0,0,0,0,0,0,2,2,1,3,0,0,0,8,1,9
663,0,0,1,0,0,0,0,1,1,2,0,0,0,5,2,7
664,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2
665,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2
671,0,0,0,0,1,0,0,0,1,1,0,0,0,3,9,12
673,0,0,0,0,0,0,0,0,01,0,0,01,0,02,00,02
674,0,0,0,0,0,0,0,0,0,01,0,01,0,02,01,03
675,0,0,0,0,0,0,01,0,01,01,03,01,0,07,01,08
676,0,0,0,0,0,0,01,01,01,01,0,0,0,04,01,05
