RD,MURDER,MANSLTR,FORCED_RAPE,ROBBERY,AGGRAV_ASSAULT,BURGLARY_RES,BURGLARY_COM,AUTO_BURG,GRAND_THEFT,PETTY_THEFT,BIKE_THEFT,AUTO_THEFT,ARSON,TOTAL_PART1,TOTAL_PART2,GRAND_TOTAL
354,0,0,0,0,0,1,0,1,0,0,0,3,0,5,4,9
361,0,0,0,0,1,1,2,0,1,0,1,0,0,6,3,9
362,0,0,0,0,0,1,0,3,0,1,0,2,0,7,2,9
371,0,0,0,1,1,1,0,0,0,2,0,0,0,5,3,8
372,0,0,0,0,0,1,0,2,0,0,0,0,0,3,5,8
373,0,0,0,0,1,0,0,2,0,1,0,0,0,4,2,6
374,0,0,0,1,0,0,0,0,0,1,0,2,0,4,3,7
381,0,0,0,0,0,0,0,0,0,1,0,1,0,2,4,6
382,0,0,0,0,0,0,0,3,0,0,0,1,0,4,5,9
383,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,7
391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,0,0,0,0,1,0,0,0,0,0,1,0,0,2,3,5
393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2
402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
411,0,0,0,1,0,4,0,2,0,2,0,0,0,9,4,13
412,0,0,0,2,0,1,0,0,0,2,0,0,0,5,1,6
413,0,0,0,0,0,4,0,0,0,0,0,1,0,5,5,10
414,0,0,0,1,0,3,2,1,1,0,0,0,0,8,2,10
415,0,0,1,0,0,2,0,1,0,0,0,2,0,6,2,8
421,0,0,0,0,3,3,1,0,0,1,0,1,1,10,3,13
422,0,0,0,0,0,5,0,0,0,3,0,3,0,11,2,13
423,0,0,0,0,0,0,0,2,0,3,0,7,0,12,6,18
431,0,0,0,0,1,0,1,0,0,2,0,0,0,4,0,4
432,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
433,0,0,0,0,0,0,0,0,1,3,2,0,0,6,3,9
434,0,0,0,0,0,3,0,2,0,3,0,0,0,8,6,14
441,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
442,0,0,0,0,0,2,0,1,1,2,0,1,0,7,3,10
451,0,0,0,0,1,3,0,1,0,0,1,1,0,7,0,7
452,0,0,0,1,1,2,0,0,0,2,0,1,0,7,4,11
453,0,0,0,0,0,0,0,1,0,0,1,0,0,2,3,5
454,0,0,1,0,1,1,0,2,0,1,0,2,0,8,1,9
461,0,0,0,0,2,2,0,1,0,0,0,1,0,6,5,11
462,0,0,0,1,1,0,1,1,0,0,0,2,0,6,7,13
463,0,0,0,0,1,0,1,3,0,1,1,0,0,7,7,14
464,0,0,1,1,0,1,0,1,0,0,0,0,0,4,1,5
470,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,4
471,0,0,0,0,0,0,1,0,0,0,0,2,0,3,3,6
472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,0,0,0,0,0,0,1,3,0,1,0,1,1,7,3,10
482,0,0,0,1,0,4,0,0,0,0,0,0,0,5,3,8
483,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2,4
492,0,0,0,0,1,2,0,0,1,2,1,0,0,7,1,8
493,0,0,0,0,0,3,0,0,0,0,0,1,0,4,0,4
501,0,0,0,0,0,1,1,1,1,6,0,0,0,10,6,16
502,0,0,0,1,1,2,0,8,1,0,0,0,0,13,6,19
503,0,0,0,1,0,1,1,0,1,2,0,0,0,6,4,10
511,0,0,0,0,2,4,0,2,1,1,1,1,0,12,6,18
512,0,0,0,2,0,0,0,1,0,3,0,3,0,9,6,15
521,0,0,0,1,4,1,1,1,0,0,0,0,0,8,9,17
522,0,0,0,2,1,2,0,0,1,1,0,3,0,10,2,12
523,0,0,0,0,0,1,0,1,0,2,0,0,0,4,4,8
524,0,0,0,1,0,1,2,2,0,2,0,1,1,10,12,22
