RD,MURDER,MANSLTR,FORCED_RAPE,ROBBERY,AGGRAV_ASSAULT,BURGLARY_RES,BURGLARY_COM,AUTO_BURG,GRAND_THEFT,PETTY_THEFT,BIKE_THEFT,AUTO_THEFT,ARSON,TOTAL_PART1,TOTAL_PART2,GRAND_TOTAL
371,0,0,0,-1,1,0,0,1,0,0,1,0,0,2,3,5
372,0,0,1,0,1,0,0,1,0,0,0,0,0,3,6,9
373,0,0,0,0,0,1,0,0,0,1,0,0,0,2,3,5
374,0,0,0,1,1,1,0,0,0,0,0,0,0,3,6,9
381,0,0,0,0,0,0,0,0,0,2,0,1,0,3,2,5
382,0,0,0,0,3,1,0,0,0,0,0,1,0,5,5,10
383,0,0,1,1,4,2,0,0,0,1,2,0,0,11,2,13
391,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,2
392,0,0,0,1,0,0,2,1,1,0,0,1,0,6,4,10
393,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,0,0,1,1,1,2,0,0,0,0,0,2,0,7,4,11
412,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,5
413,0,0,0,0,0,2,0,0,1,0,0,0,0,3,2,5
414,0,0,0,0,0,1,2,2,2,0,0,0,0,7,1,8
415,0,0,0,0,0,1,1,1,0,2,0,0,0,5,2,7
421,0,0,0,2,0,0,0,0,1,1,0,1,0,5,4,9
422,0,0,0,0,1,3,0,0,0,0,1,1,0,6,2,8
423,0,0,0,0,1,0,0,1,2,1,0,1,0,6,6,12
431,0,0,0,0,0,3,0,1,0,4,0,2,0,10,0,10
432,0,0,0,1,0,0,0,0,0,1,0,0,0,2,1,3
433,0,0,0,0,0,0,0,0,5,3,1,0,0,9,6,15
434,0,0,0,1,0,1,0,1,0,1,0,0,0,4,3,7
441,0,0,0,1,0,0,0,0,0,1,0,0,0,2,2,4
442,0,0,0,0,0,1,0,0,0,3,1,0,0,5,2,7
451,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,4
452,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,3
453,0,0,0,0,2,2,0,1,0,1,0,0,0,6,2,8
454,0,0,0,0,1,3,0,0,0,1,0,0,0,5,9,14
461,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,4
462,0,0,0,2,3,3,0,2,2,0,0,0,0,12,2,14
463,0,0,0,0,0,2,0,0,1,1,0,0,1,5,1,6
464,0,0,0,0,0,1,0,0,3,1,0,2,0,7,2,9
470,0,0,0,0,1,0,0,0,1,0,0,0,0,2,1,3
471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19
472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,0,0,0,1,0,0,2,1,1,3,0,2,0,10,3,13
482,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,2
483,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,3
492,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,2
493,0,0,0,0,0,0,1,0,0,1,1,2,0,5,4,9
501,0,0,0,1,3,3,0,0,2,3,1,1,0,14,8,22
502,0,0,0,0,0,0,0,1,0,3,1,2,0,7,8,15
503,0,0,0,1,0,2,0,1,1,1,0,4,0,10,4,14
511,0,0,0,1,0,1,0,0,0,4,2,2,0,10,5,15
512,0,0,0,1,1,0,0,0,0,0,0,3,0,5,5,10
521,0,0,0,2,2,1,0,0,2,0,0,7,0,14,4,18
522,0,0,0,3,1,0,0,1,4,0,0,3,0,12,5,17
523,0,0,0,0,0,1,0,0,2,0,1,3,0,7,6,13
524,0,0,0,0,0,3,1,0,0,2,1,1,1,9,6,15
531,0,0,0,0,1,0,0,2,1,2,0,0,0,6,1,7
532,0,0,0,2,2,4,0,4,2,3,2,2,0,21,2,23
533,0,0,0,0,0,2,0,0,1,4,1,1,0,9,3,12
534,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,3
541,0,0,0,0,0,1,0,1,0,1,0,1,0,4,2,6
542,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2
543,0,0,0,0,0,1,0,1,0,1,1,1,0,5,3,8
544,0,0,1,0,1,1,0,0,0,0,0,0,0,3,1,4
545,0,0,0,0,0,0,0,2,0,0,0,1,0,3,2,5
546,0,0,0,1,0,1,0,3,0,1,0,2,0,8,5,13
551,0,0,0,0,0,0,1,0,1,2,1,0,0,5,2,7
552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
553,0,0,0,1,0,1,0,1,1,1,0,0,0,5,3,8
554,0,0,0,0,1,2,0,1,0,2,0,2,0,8,3,11
561,0,0,0,0,0,2,0,0,2,1,0,1,0,6,2,8
562,0,0,0,1,0,0,0,0,1,3,0,0,0,5,2,7
563,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,3
571,0,0,0,1,0,3,1,1,3,2,1,3,0,15,4,19
