RD,MURDER,MANSLTR,FORCED_RAPE,ROBBERY,AGGRAV_ASSAULT,BURGLARY_RES,BURGLARY_COM,AUTO_BURG,GRAND_THEFT,PETTY_THEFT,BIKE_THEFT,AUTO_THEFT,ARSON,TOTAL_PART1,TOTAL_PART2,GRAND_TOTAL
316,0,0,0,0,0,0,0,1,0,1,0,0,0,2,5,7
321,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1,3
322,0,0,0,0,0,1,0,0,0,1,0,0,0,2,2,4
323,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2
331,0,0,0,2,2,3,1,0,0,1,0,2,0,11,4,15
332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
333,0,0,0,1,0,0,0,0,0,6,1,1,0,9,5,14
334,0,0,0,0,0,2,0,0,0,2,0,1,0,5,3,8
335,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2
336,0,0,0,1,0,1,1,0,0,0,1,0,0,4,2,6
341,0,0,0,2,0,3,2,0,0,2,0,9,0,18,6,24
342,0,0,0,0,0,3,1,3,0,1,1,1,0,10,14,24
343,0,0,0,1,0,3,0,1,1,4,1,1,0,12,4,16
351,0,0,0,0,0,0,0,0,0,3,1,3,0,7,4,11
352,0,0,0,1,1,1,0,0,0,7,0,1,0,11,10,21
353,0,0,0,0,2,3,0,1,1,0,1,1,0,9,12,21
354,0,0,0,0,2,0,0,0,1,3,0,1,0,7,9,16
361,0,0,0,1,3,4,1,1,0,2,2,0,0,14,7,21
362,0,0,0,0,1,0,0,2,1,3,1,2,0,10,8,18
371,1,0,0,0,1,0,0,0,0,0,0,1,0,3,3,6
372,0,0,0,1,1,0,0,2,1,2,1,1,0,9,9,18
373,0,0,0,1,0,1,0,0,0,2,0,0,0,4,5,9
374,0,0,0,0,1,1,0,0,0,2,0,2,0,6,5,11
381,0,0,0,1,4,1,0,0,0,2,0,1,0,9,0,9
382,0,0,0,2,0,3,0,1,0,0,0,0,0,6,3,9
383,0,0,0,0,0,2,0,0,0,0,1,0,1,4,4,8
384,0,0,0,1,0,1,1,0,0,1,0,0,0,4,1,5
392,0,0,0,0,0,0,1,0,1,0,0,1,0,3,2,5
393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
401,0,0,0,0,0,2,0,0,0,3,0,0,0,5,2,7
402,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1,3
403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,0,0,0,3,0,2,1,0,0,2,0,0,0,8,7,15
412,0,0,1,0,0,1,0,0,1,0,0,0,0,3,0,3
413,0,0,0,0,0,0,0,1,1,2,0,2,1,7,4,11
414,0,0,0,0,1,4,1,1,0,0,0,2,0,9,9,18
415,0,0,0,0,0,1,0,0,0,1,0,1,0,3,4,7
421,0,0,0,1,0,2,1,0,1,3,0,3,0,11,4,15
422,0,0,0,1,0,0,0,0,0,3,0,2,0,6,5,11
423,0,0,0,1,3,0,0,0,0,2,0,4,0,10,8,18
431,0,0,0,0,3,0,0,0,0,2,0,0,0,5,1,6
432,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
433,0,0,0,0,0,2,0,0,0,1,0,0,0,3,3,6
434,0,0,0,1,0,1,0,1,0,3,1,0,0,7,3,10
441,0,0,0,0,1,0,0,0,1,0,0,1,0,3,5,8
442,0,0,0,0,0,4,0,0,0,1,1,1,0,7,4,11
451,0,0,0,0,0,2,0,4,0,1,0,1,0,8,5,13
452,0,0,0,0,0,3,0,0,0,0,0,4,0,7,3,10
453,0,0,0,0,0,5,0,0,0,1,1,2,0,9,5,14
454,0,0,0,1,1,1,0,1,0,0,0,1,0,5,7,12
461,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,2
